Labels,FA L 7,FA L 8,FA Lla,FA LLb,FB L 5,FB L 6,FB Lla,FB LLb
cg24345747,0.721528388,0.470869974,0.099537016,0.694954452,0.115619298,0.533925546,0.50018647,0.350375545
cg24358846,0.092531629,0.280611822,0.040797298,0.076193598,0.05610462,0.097228738,0.034581733,0.019404546
cg24395504,0.893868711,0.874326595,0.68268594,0.752127614,0.895531764,0.893674935,0.87766611,0.706596693
cg24421906,0.855584882,0.644412446,0.803077186,0.905159811,0.878367038,0.864291511,0.915350042,0.878617381
cg24429310,0.331869751,0.459161382,0.357342923,0.408522423,0.307785609,0.278117934,0.475645971,0.687243921
cg24460268,0.530513784,0.499688051,0.88694545,0.797459585,0.476096981,0.509337121,0.557979968,0.75485743
cg24482350,0.169248399,0.234103784,0.036105463,0.08100734,0.627562951,0.108480286,0.664054072,0.538236189
cg24496563,0.908036145,0.940237399,0.456477876,0.719807907,0.094921303,0.493344161,0.712327754,0.185430302
cg24512973,0.064058753,0.298195387,0.350783166,0.57823773,0.092262461,0.096683009,0.324343306,0.356889553
cg24542929,0.578831585,0.844417365,0.865877171,0.933699493,0.584214363,0.733813948,0.649280398,0.86956582
cg24576358,0.662997882,0.835361318,0.858125277,0.957973237,0.700391411,0.647424935,0.631103858,0.77498552
cg24581226,0.959600679,0.878561749,0.492661275,0.858663128,0.96475194,0.952241703,0.973227531,0.868875654
cg24585203,0.065488017,0.205092779,0.768002303,0.229219838,0.061727231,0.140188257,0.064883558,0.053369891
cg24601559,0.489125805,0.523552655,0.80559626,0.418905525,0.49989436,0.519390895,0.54156357,0.560075312
cg24617313,0.48661952,0.513573096,0.564175519,0.302851697,0.456350416,0.487643837,0.424949822,0.375716926
cg24624505,0.390609855,0.28062358,0.110455499,0.144813607,0.049585063,0.13664595,0.058694464,0.055390763
cg24631482,0.889966892,0.62249899,0.916492244,0.548655789,0.875985708,0.814633843,0.947983019,0.953330147
cg24642523,0.865512441,0.69074103,0.827497837,0.89677032,0.87436261,0.881063538,0.912553905,0.889829455
cg24670552,0.345487412,0.38259373,0.474509906,0.149082417,0.152998747,0.51510363,0.193402538,0.21685181
cg24687529,0.911058536,0.743623847,0.932952315,0.931819656,0.907869995,0.911392614,0.921306483,0.944965456
cg24691910,0.907487584,0.761957153,0.813877899,0.74999644,0.575362624,0.921929575,0.5908022,0.78997393
cg24702253,0.649413618,0.838458405,0.894637365,0.933663926,0.852104535,0.563812985,0.787317222,0.671280992
cg24733637,0.833249192,0.803473617,0.638380042,0.65746165,0.531242809,0.771317444,0.908869512,0.93278883
cg24754277,0.901775297,0.827335157,0.782396501,0.833081668,0.593388385,0.919465824,0.820324234,0.654025938
cg24776142,0.40308923,0.268508492,0.8032306,0.64620785,0.195522059,0.468025059,0.608828569,0.556853248
cg24834889,0.448796038,0.44889404,0.554921926,0.450650197,0.469306887,0.475454383,0.501505681,0.505664455
cg24843346,0.395907433,0.555687468,0.552956277,0.371009116,0.076000039,0.381905727,0.398709545,0.158057242
cg24854704,0.862737399,0.723804796,0.949606399,0.934799501,0.883256276,0.903791663,0.903558591,0.910036473
cg24865779,0.746424916,0.523999639,0.924820687,0.943136794,0.629569043,0.732598285,0.819336037,0.874446178
cg24869601,0.426751689,0.444739334,0.139805269,0.318156557,0.482129585,0.51606813,0.574104129,0.606342645
cg24907011,0.374375717,0.415712842,0.347369584,0.327563938,0.911258692,0.933113291,0.758562637,0.890117562
cg24907270,0.563129539,0.566987562,0.523778284,0.752447108,0.557363815,0.936884099,0.872975465,0.86733591
cg24920358,0.576934969,0.549931752,0.83683018,0.743071478,0.051777564,0.59129988,0.555309554,0.42007393
cg24928110,0.461839431,0.448675328,0.434703003,0.40155156,0.052693759,0.466752455,0.030794905,0.015623204
cg24961795,0.713448139,0.886353958,0.769050504,0.854627082,0.461109624,0.89254921,0.598960804,0.836314877
cg24969520,0.523971509,0.509939041,0.510212422,0.379160322,0.53891554,0.527049512,0.527246091,0.469486348
cg25023298,0.544210146,0.542331307,0.565008361,0.521601174,0.567399335,0.56080489,0.539556646,0.595160497
cg25025879,0.922810472,0.837637734,0.915359593,0.646864606,0.642511063,0.888826052,0.920727613,0.922129494
cg25043559,0.842337947,0.645532595,0.914164685,0.908546433,0.871470064,0.869086831,0.542954841,0.188212418
cg25048985,0.77838729,0.812448098,0.911677743,0.949166824,0.877034607,0.867938357,0.952157257,0.918886551
cg25090994,0.885696055,0.867794579,0.718837256,0.898820062,0.918034259,0.905614884,0.851158264,0.916053123
cg25123266,0.371348605,0.481869866,0.193357562,0.105281466,0.09787426,0.084286204,0.112745526,0.371820996
cg25130385,0.493673981,0.178528109,0.523561917,0.507254106,0.221617653,0.505260449,0.105524343,0.119309611
cg25206536,0.684098432,0.956776641,0.856941771,0.92982452,0.9508607,0.95241397,0.899549667,0.871140782
cg25223285,0.876203907,0.7856968,0.765765415,0.953003275,0.899135992,0.878567211,0.865304074,0.877022221
cg25262528,0.917488559,0.759632658,0.675562135,0.793164815,0.641694904,0.920956753,0.712690444,0.891741756
cg25264265,0.7098022,0.744943137,0.938853022,0.931503915,0.919745024,0.908531204,0.905419106,0.835660632
cg25299750,0.766598834,0.550697486,0.396388746,0.670492883,0.804600656,0.738730679,0.882447032,0.767564533
cg25309343,0.809751083,0.7052641,0.931017725,0.755574909,0.837832353,0.826353737,0.85680321,0.944350943
cg25340403,0.836492704,0.318186729,0.438509249,0.310934564,0.148608383,0.614919571,0.287050841,0.342182044
cg25340688,0.968243518,0.886203743,0.910134303,0.961088768,0.966078004,0.956574048,0.978893255,0.97411086
cg25350411,0.044514776,0.170464784,0.113797139,0.064162772,0.053718041,0.076385374,0.084150825,0.096865214
cg25352397,0.95592936,0.92840128,0.892375718,0.90384511,0.957556618,0.926442413,0.963768618,0.958025747
cg25390165,0.870506549,0.839695128,0.781253092,0.933997675,0.865273689,0.878132728,0.945653534,0.974375206
cg25477813,0.444810493,0.872972039,0.290617535,0.559070976,0.740188148,0.918556254,0.625968482,0.464685452
cg25526039,0.913071887,0.702901484,0.895726602,0.812693328,0.881104131,0.889858214,0.837198271,0.865518566
cg25560247,0.384527718,0.157055058,0.649935021,0.45192056,0.060969994,0.090426111,0.468107767,0.305143427
cg25629418,0.857698561,0.728622551,0.95537514,0.873069993,0.136793794,0.501295748,0.458863131,0.613619194
cg25634141,0.145967976,0.117471194,0.028634729,0.148579662,0.137426228,0.371160832,0.073175015,0.466386783
cg25652454,0.179832724,0.599147497,0.248328633,0.436919174,0.140377957,0.940581222,0.217541097,0.440356372
cg25652742,0.913613692,0.720936227,0.868329774,0.934428396,0.940936189,0.622179094,0.830647781,0.779438591
cg25742326,0.604475578,0.120078997,0.210307615,0.681005416,0.573688768,0.068306959,0.195766325,0.228869443
cg25771195,0.504167712,0.502596421,0.587850558,0.377146076,0.473733497,0.102074122,0.213201416,0.088295882
cg25786696,0.884493591,0.754671613,0.667217402,0.690676922,0.858607232,0.868645887,0.817871645,0.647057261
cg25801742,0.373045862,0.402667564,0.203977133,0.228339215,0.36576409,0.361818832,0.272577423,0.188143766
cg25815440,0.517000258,0.727814056,0.545127851,0.813267261,0.572168867,0.937277281,0.808592316,0.626582432
cg25877436,0.944732847,0.589750972,0.858698491,0.81951366,0.931729785,0.577934001,0.913672061,0.838095109
cg25914921,0.869765329,0.725177113,0.882641931,0.942491686,0.879569233,0.823624749,0.946004528,0.950705548
cg25986202,0.536160278,0.545847159,0.544793116,0.709362282,0.574172397,0.88094412,0.648683913,0.660772911
cg26064535,0.848580085,0.629570111,0.90760023,0.870218097,0.894773414,0.858742748,0.931161047,0.905711893
cg26090062,0.886367951,0.844720714,0.876052578,0.894676719,0.92817731,0.908484641,0.876906728,0.853850506
cg26116639,0.897117128,0.649059479,0.937791113,0.890488544,0.878359055,0.879697953,0.915031776,0.873901125
cg26127836,0.480003235,0.41227886,0.572396277,0.678682911,0.482151771,0.464242652,0.344532703,0.687112748
cg26143719,0.240609688,0.602193107,0.233355868,0.247267658,0.318880924,0.429747057,0.32927735,0.131146241
cg26148377,0.177049851,0.644341798,0.795719318,0.355426887,0.344828577,0.119411356,0.122172496,0.209812921
cg26154714,0.899505618,0.836646061,0.850035748,0.836462259,0.882138257,0.668133697,0.881210688,0.822404337
cg26172504,0.326252683,0.249269029,0.055028705,0.090572884,0.067132796,0.537163947,0.101323685,0.085064509
cg26195495,0.946983498,0.960549221,0.776520794,0.795429723,0.719951353,0.939972818,0.39859983,0.451335217
cg26224060,0.238407526,0.050932203,0.014481314,0.110407762,0.502885893,0.171168121,0.02840674,0.028680806
cg26234900,0.262254871,0.373480182,0.427525012,0.691714928,0.476995064,0.87565813,0.481043631,0.298206107
cg26239297,0.824090192,0.711054147,0.836101408,0.894190214,0.911183847,0.898042747,0.846612739,0.862132791
cg26250400,0.483145206,0.455731342,0.641532709,0.465143178,0.452490149,0.861573642,0.861079776,0.515326602
cg26262055,0.856486644,0.690166631,0.933967114,0.785792118,0.923679786,0.913982334,0.839691286,0.880315028
cg26270695,0.302537843,0.334532013,0.171087976,0.099758094,0.101755925,0.124118475,0.412216928,0.184553236
cg26313699,0.132729608,0.351804036,0.079193345,0.163623273,0.114136596,0.127468578,0.137630292,0.038159998
cg26338947,0.906692379,0.905030013,0.84588901,0.887306628,0.910455879,0.52696498,0.892135367,0.905837653
cg26527457,0.297495183,0.198412443,0.777193621,0.573214102,0.148867456,0.101465251,0.15563857,0.126366685
cg26536593,0.600906307,0.668530241,0.573444728,0.600324376,0.596070147,0.102303411,0.802267183,0.69074446
cg26539631,0.140131936,0.347237991,0.155961226,0.50864756,0.147793285,0.141886576,0.119576697,0.096883881
cg26639479,0.392439174,0.506015894,0.602232736,0.918250725,0.662619176,0.593698943,0.793291449,0.592247422
cg26667586,0.548499034,0.451894793,0.736491178,0.76546826,0.800730115,0.860838021,0.903785562,0.805684769
cg26681628,0.288667361,0.638451778,0.774912673,0.804452976,0.290399242,0.549882851,0.500395304,0.703746172
cg26707664,0.730684827,0.884684903,0.907436535,0.854326526,0.920472198,0.924014666,0.869292365,0.861460825
cg26725201,0.515693594,0.469588409,0.345890687,0.529999514,0.542675853,0.529923212,0.5726337,0.592198838
cg26734888,0.42699118,0.403841332,0.260477509,0.289026412,0.426128121,0.419868558,0.45062043,0.61124415
cg26750617,0.869507526,0.776314109,0.921754606,0.93133597,0.875219059,0.857958394,0.941048272,0.910852395
cg26750927,0.519705593,0.773054394,0.693155894,0.897291189,0.48501539,0.88437573,0.907508956,0.905666935
cg26779676,0.512537294,0.473022076,0.398477677,0.647940247,0.541690503,0.557259572,0.707245521,0.661900849
cg26802564,0.936792259,0.771195636,0.88444983,0.876323565,0.932025754,0.925008423,0.851080766,0.83556805
cg26850624,0.173070638,0.429943968,0.402797717,0.05361418,0.190819127,0.20101929,0.089861553,0.05416771
cg26857315,0.921637016,0.694381156,0.946652401,0.978110936,0.927033475,0.876398097,0.96707088,0.837764441
cg26896946,0.926902189,0.747011921,0.959231751,0.97663519,0.917704923,0.904200891,0.93475027,0.980323304
cg26924440,0.907338877,0.687267293,0.842507039,0.900864002,0.910087603,0.877418283,0.94832031,0.943722078
cg26960833,0.867106549,0.361555413,0.866675039,0.852304121,0.498126098,0.897386478,0.874588991,0.904385958
cg26985203,0.899266706,0.789853177,0.951698784,0.9347311,0.890461461,0.896257498,0.959641296,0.945849856
cg26992600,0.810262627,0.797781139,0.886814631,0.825881365,0.928411938,0.928462784,0.843189268,0.853321866
cg27039625,0.949899556,0.830003536,0.872609804,0.757389917,0.134857815,0.920689822,0.22809546,0.725377898
cg27130359,0.094364693,0.166366004,0.140334466,0.101465317,0.07067467,0.261154578,0.069321181,0.057474078
cg27134767,0.247084403,0.546180005,0.811236447,0.906633819,0.523015261,0.535352241,0.712475398,0.702366632
cg27177158,0.922791952,0.772148454,0.869796364,0.897952529,0.92801265,0.923043422,0.760454241,0.733986256
cg27200630,0.859665492,0.7164324,0.693477786,0.901689062,0.893756514,0.798324319,0.180433471,0.228848935
cg27203184,0.909742648,0.894445175,0.570634791,0.65509867,0.593236946,0.928440061,0.744977252,0.661974135
cg27216076,0.624607677,0.339436024,0.150359061,0.643135071,0.543204894,0.049721115,0.296794284,0.079070343
cg27237671,0.542647027,0.457960538,0.588146443,0.643004724,0.092471573,0.544702102,0.6694738,0.674457818
cg27300647,0.319557619,0.564034197,0.162874392,0.566165923,0.397758676,0.535877826,0.626110747,0.543769408
cg27333706,0.878540293,0.721996908,0.888461767,0.860988944,0.478319728,0.856314239,0.472260908,0.415121965
cg27333886,0.136700757,0.483859559,0.215805308,0.624924367,0.06319668,0.513162044,0.330720047,0.372164505
cg27345989,0.111276486,0.330334987,0.109225119,0.113885279,0.099084455,0.10711351,0.9010641,0.722994054
cg27361914,0.86409136,0.103669678,0.126992294,0.48985111,0.052591117,0.827569117,0.161139842,0.123093636
cg27366882,0.564250854,0.622810378,0.662645304,0.635853355,0.494542586,0.558312747,0.709938304,0.674096938
cg27370104,0.4954677,0.202913304,0.854097174,0.469200174,0.852810314,0.811181367,0.818691378,0.741834197
cg27375286,0.902725796,0.906209762,0.83321982,0.850940528,0.83860314,0.911263136,0.938759192,0.900137701
cg27396056,0.265893752,0.250383785,0.025534487,0.164424283,0.101866016,0.590694422,0.197326212,0.017167669
cg27398720,0.859659814,0.680240488,0.824987683,0.580301715,0.859259843,0.845387872,0.8830966,0.81870925
cg27416898,0.956374953,0.902438875,0.845931653,0.905954078,0.944231249,0.919266438,0.894366875,0.875006135
cg27427491,0.176236395,0.42602232,0.231913527,0.339795453,0.119055109,0.152203619,0.0289738,0.02879031
cg27454412,0.931205943,0.744733794,0.969690688,0.956599832,0.532737058,0.917693935,0.749098376,0.732776261
cg27480580,0.473789338,0.119951448,0.215223736,0.278093134,0.507122904,0.067777013,0.150622715,0.261941191
cg27485402,0.846265695,0.770974605,0.88483718,0.563461194,0.134749767,0.526452837,0.622922033,0.493159212
cg27493010,0.88302273,0.677371387,0.916235537,0.923218251,0.923473336,0.86825047,0.957564697,0.939243818
cg27496296,0.654428023,0.467289597,0.845949303,0.63414121,0.403996505,0.599215473,0.354348258,0.491678942
cg27571374,0.909806044,0.760765294,0.97152265,0.678369519,0.545338068,0.499456071,0.720241055,0.953873282
cg27620317,0.876877422,0.683581486,0.788243559,0.888528201,0.364881916,0.558672491,0.506736416,0.669918547
