Labels,EA LL 1,EA LL2,EA1,EA_gld,EB LL 3,EB LL4,EB1,EB2
cg24345747,0.486395422,0.475600295,0.50416744,0.539412276,0.234061611,0.158986479,0.201001301,0.092238169
cg24358846,0.272313636,0.411788068,0.113182603,0.067508327,0.053991398,0.041294282,0.042902136,0.170099575
cg24395504,0.770679847,0.704917198,0.857159418,0.715175799,0.179697448,0.07192115,0.128631852,0.825473885
cg24421906,0.405306297,0.81629005,0.583995691,0.62391353,0.685981982,0.725908302,0.570687793,0.517806262
cg24429310,0.351368726,0.265551688,0.46885304,0.578874745,0.439814494,0.282226353,0.065475291,0.597820904
cg24460268,0.800754494,0.906617548,0.925369929,0.925293535,0.91157024,0.947581761,0.903725865,0.901586325
cg24482350,0.639944128,0.905545819,0.715170059,0.857175731,0.477732359,0.518325244,0.516153309,0.856447581
cg24496563,0.857556612,0.923503563,0.937841284,0.948968423,0.166294676,0.267695926,0.076275943,0.929402838
cg24512973,0.306523305,0.51821131,0.489392535,0.382238902,0.569454123,0.838169484,0.656936435,0.925397163
cg24542929,0.383055402,0.666051517,0.247016614,0.397102246,0.723837746,0.775865257,0.159535956,0.68211604
cg24576358,0.448431877,0.92429398,0.888625989,0.58149497,0.669152947,0.103342745,0.449460304,0.809892329
cg24581226,0.6418121,0.796403047,0.902771075,0.932889034,0.930540006,0.924870334,0.945960831,0.891773708
cg24585203,0.497566715,0.870031878,0.922151044,0.897924434,0.564968112,0.064410231,0.449191066,0.398448464
cg24601559,0.409002285,0.213275989,0.485397588,0.451526413,0.302630311,0.301586773,0.496366405,0.535477014
cg24617313,0.605860411,0.787414432,0.707981047,0.73816998,0.676521709,0.344261983,0.372574598,0.53691147
cg24624505,0.210989463,0.112751291,0.069361788,0.056518424,0.069680013,0.036404038,0.04158166,0.10836555
cg24631482,0.044993441,0.029713686,0.02782248,0.023941271,0.037853116,0.037933485,0.026285346,0.022588381
cg24642523,0.64322421,0.884866635,0.926009301,0.948822152,0.947579392,0.956128698,0.945600782,0.843795169
cg24670552,0.827288967,0.925786701,0.948708829,0.943896112,0.86243266,0.866974613,0.93730441,0.947168484
cg24687529,0.840974733,0.944091712,0.937732723,0.942257991,0.940845215,0.929273114,0.945206337,0.868831975
cg24691910,0.787268987,0.705083512,0.933930933,0.923023986,0.493494629,0.827381646,0.847776681,0.441773146
cg24702253,0.509709986,0.940996201,0.494067892,0.738311112,0.489120961,0.532143183,0.518695748,0.883616261
cg24733637,0.30789214,0.41088826,0.456911187,0.478801856,0.694380944,0.629823215,0.555105943,0.538878143
cg24754277,0.333708355,0.804994792,0.4632162,0.699470339,0.87964554,0.854915068,0.928022657,0.802958336
cg24776142,0.709866064,0.878757332,0.898320643,0.931314381,0.737200287,0.644722405,0.126834832,0.868744571
cg24834889,0.108218694,0.070910103,0.068958459,0.081534992,0.052051,0.033543214,0.056319133,0.11331743
cg24843346,0.56207488,0.623756708,0.485134538,0.483742213,0.859492807,0.937584412,0.905195662,0.449176144
cg24854704,0.220978916,0.05522809,0.133752033,0.161745853,0.228660273,0.098295412,0.105130035,0.143593699
cg24865779,0.051347363,0.236377051,0.055470977,0.061425046,0.186453258,0.125933368,0.042825443,0.056517483
cg24869601,0.052908652,0.030991026,0.031260292,0.021240927,0.047105671,0.036378729,0.018860742,0.023487341
cg24907011,0.409971044,0.758670648,0.426329018,0.367697409,0.099580207,0.042742906,0.075289851,0.171555364
cg24907270,0.196551645,0.270820248,0.059766003,0.060074778,0.337861411,0.086983278,0.071030896,0.602336095
cg24920358,0.888083896,0.854904957,0.888398487,0.949765289,0.820945912,0.890727683,0.943057042,0.931525222
cg24928110,0.18224343,0.017659622,0.113755292,0.014625611,0.575754647,0.369944039,0.548850039,0.28802424
cg24961795,0.326954465,0.62546407,0.317857951,0.037456686,0.894971705,0.869884328,0.83451549,0.094755813
cg24969520,0.529073359,0.755399492,0.514159492,0.496963466,0.885758414,0.779408407,0.909732925,0.542998498
cg25023298,0.031556385,0.035406524,0.013313951,0.021075825,0.014308263,0.019014038,0.013559058,0.011182662
cg25025879,0.252064169,0.056258395,0.052489652,0.126645246,0.184876121,0.052496195,0.048781094,0.060836641
cg25043559,0.741902728,0.940744593,0.889172938,0.907481679,0.898598731,0.924106671,0.883495757,0.857924909
cg25048985,0.413547351,0.50355923,0.503396218,0.529540421,0.238646188,0.191907261,0.042797153,0.708908572
cg25090994,0.753009299,0.858389886,0.813646592,0.90129896,0.426617499,0.543358811,0.493803615,0.854458439
cg25123266,0.240840589,0.221659866,0.415722326,0.4022558,0.215555072,0.110274574,0.056184364,0.168838774
cg25130385,0.654509363,0.799242953,0.897935433,0.902313221,0.829688279,0.920160233,0.928343037,0.83907701
cg25206536,0.762043186,0.87468024,0.942942098,0.936339288,0.600973699,0.671227849,0.568186266,0.534108549
cg25223285,0.740485979,0.694104233,0.890568041,0.928091868,0.93689238,0.914818909,0.882275144,0.867706803
cg25262528,0.680419396,0.733318929,0.842617659,0.827228635,0.723296739,0.763127091,0.917095266,0.788887227
cg25264265,0.625849844,0.88930066,0.704720024,0.594067006,0.920717118,0.935888113,0.618560346,0.898721577
cg25299750,0.016586122,0.018687647,0.017904255,0.028991575,0.028117501,0.022297409,0.012914735,0.018763786
cg25309343,0.348671854,0.341633327,0.140454602,0.151692063,0.421249816,0.484623829,0.611488608,0.485987936
cg25340403,0.580941513,0.578621455,0.818434859,0.847812698,0.118546345,0.762926429,0.455893949,0.24536516
cg25340688,0.575166152,0.639143718,0.532899971,0.48358458,0.703754924,0.609047828,0.607006587,0.576541082
cg25350411,0.355792683,0.722821772,0.408666514,0.29386364,0.742164704,0.758086647,0.492011535,0.47229034
cg25352397,0.206814479,0.100015827,0.100698827,0.054632082,0.210410879,0.064140529,0.062306106,0.198964766
cg25390165,0.8066614,0.948826162,0.917116512,0.913216629,0.906113939,0.946255331,0.860701738,0.871135102
cg25477813,0.61492564,0.634605255,0.542143299,0.537177248,0.146306926,0.077920757,0.093462184,0.515836678
cg25526039,0.597003843,0.833700432,0.790718079,0.9364018,0.348900625,0.553047658,0.502162652,0.802714983
cg25560247,0.47337233,0.76426831,0.845492454,0.908549412,0.543928166,0.396590241,0.927488835,0.907577913
cg25629418,0.624451638,0.728732199,0.472711726,0.480176942,0.805063059,0.644376396,0.466177201,0.789341982
cg25634141,0.288208377,0.077848451,0.064462885,0.256934842,0.071532047,0.065259703,0.105144858,0.576171021
cg25652454,0.602318699,0.730720595,0.640693699,0.664373465,0.15493841,0.058259353,0.035061755,0.639932908
cg25652742,0.679909307,0.6854999,0.90538997,0.894023266,0.74498685,0.82346944,0.549955939,0.503663053
cg25742326,0.37893442,0.463850878,0.908566803,0.809831613,0.432224194,0.601627972,0.610729016,0.06960741
cg25771195,0.37865854,0.208689613,0.477659175,0.51344505,0.102335191,0.075177213,0.041595217,0.674380411
cg25786696,0.510581603,0.120216768,0.055593319,0.038450709,0.364353747,0.497853343,0.032406618,0.874609158
cg25801742,0.329744177,0.577129004,0.374056561,0.292529108,0.276115852,0.394475525,0.417121143,0.720078949
cg25815440,0.562765431,0.8803385,0.91053186,0.926038535,0.771649364,0.712291538,0.598069246,0.655369877
cg25877436,0.854996464,0.678096578,0.900919536,0.852720963,0.877359166,0.829653858,0.880748523,0.717628578
cg25914921,0.520200839,0.681772755,0.591794196,0.633549346,0.046956165,0.073621815,0.039407007,0.043009385
cg25986202,0.568487838,0.851992055,0.514772726,0.46513699,0.033020544,0.022676733,0.028306289,0.10422665
cg26064535,0.44005596,0.842183243,0.722948153,0.810870276,0.040953852,0.183564052,0.066916578,0.080105684
cg26090062,0.453165248,0.874612779,0.713238996,0.602297486,0.119862342,0.081132989,0.071317442,0.35592547
cg26116639,0.452184442,0.855468257,0.489862866,0.496411303,0.036610258,0.10008023,0.030600944,0.138191083
cg26127836,0.397834045,0.677406591,0.455589537,0.461399877,0.671433118,0.663480002,0.523053834,0.464614688
cg26143719,0.255050704,0.173928007,0.116772047,0.252406268,0.069072704,0.040905173,0.0549767,0.170965742
cg26148377,0.41752649,0.671041679,0.60626065,0.495416731,0.259121771,0.23426267,0.061820807,0.313522083
cg26154714,0.600338995,0.848563743,0.843297973,0.774293666,0.488164656,0.520110631,0.038942167,0.490318291
cg26172504,0.627243538,0.889239499,0.934648043,0.975319424,0.793080006,0.612043052,0.623825031,0.887623064
cg26195495,0.807220775,0.872381488,0.607787932,0.299443262,0.252676475,0.116751155,0.04751939,0.202426599
cg26224060,0.447290578,0.916188711,0.934635525,0.922332607,0.847143948,0.831135558,0.630406046,0.614211777
cg26234900,0.428158373,0.821411028,0.215305737,0.287007239,0.774347243,0.909303668,0.615636164,0.159145141
cg26239297,0.37532455,0.701170996,0.742695843,0.516919163,0.194738789,0.202411411,0.070701615,0.193753802
cg26250400,0.405688628,0.558563057,0.46649069,0.394520989,0.943441244,0.903143928,0.944786925,0.91549172
cg26262055,0.524544067,0.668594158,0.563652831,0.516281129,0.547301963,0.766137327,0.536372073,0.499254141
cg26270695,0.345229783,0.656511514,0.691566468,0.675301581,0.089789336,0.051930379,0.057906918,0.193966128
cg26313699,0.199869199,0.139735299,0.077404723,0.049154847,0.521981598,0.435694232,0.446563641,0.878534955
cg26338947,0.323516574,0.623020874,0.059619433,0.038556606,0.087289166,0.066679939,0.050156592,0.174908848
cg26527457,0.20953338,0.114706876,0.091503505,0.069650986,0.156564594,0.214726217,0.0447037,0.108619156
cg26536593,0.535655994,0.749637364,0.823391096,0.804302869,0.192908352,0.121844632,0.068870049,0.094048112
cg26539631,0.706782431,0.875018914,0.608570776,0.590586465,0.71965937,0.731602814,0.586840424,0.201130057
cg26639479,0.780979552,0.88126167,0.887851644,0.69810914,0.443330088,0.71921342,0.241715035,0.551562838
cg26667586,0.503544,0.745565872,0.884923921,0.884377437,0.370018243,0.435906747,0.052144109,0.524755313
cg26681628,0.622941637,0.65385119,0.680794823,0.620352622,0.637935803,0.526089019,0.618329243,0.418145548
cg26707664,0.510372001,0.391991417,0.539960288,0.695535279,0.129441952,0.33804494,0.068625759,0.222180199
cg26725201,0.764531885,0.93280223,0.904290801,0.955496834,0.978406894,0.979487679,0.977797685,0.832662452
cg26734888,0.382886007,0.187042044,0.43813765,0.360482001,0.169379046,0.181081916,0.11644357,0.206645935
cg26750617,0.866869116,0.947223845,0.887909547,0.947403911,0.924010363,0.93073914,0.897943103,0.904381057
cg26750927,0.643614851,0.941581124,0.89969815,0.877542835,0.032270575,0.051829529,0.050881013,0.419674526
cg26779676,0.787636739,0.857013986,0.90839958,0.912198329,0.886561464,0.903539185,0.935509342,0.5621902
cg26802564,0.125665048,0.12091745,0.05017165,0.034046858,0.04924738,0.037465572,0.204550062,0.092922191
cg26850624,0.588522685,0.94635024,0.901353107,0.888982913,0.122558281,0.184126605,0.483584244,0.544652277
cg26857315,0.50051822,0.619060684,0.867675744,0.965087134,0.980029309,0.970818266,0.966912099,0.817598448
cg26896946,0.508954342,0.646439853,0.496123472,0.452108595,0.712496856,0.650569764,0.554417501,0.552886729
cg26924440,0.686499958,0.889490275,0.94107326,0.948974502,0.942240326,0.974581382,0.951301167,0.878731579
cg26960833,0.317476755,0.33148176,0.490061587,0.503729826,0.601161702,0.543092714,0.770064665,0.520708459
cg26985203,0.516731359,0.565989074,0.696836701,0.540251779,0.719979841,0.750399983,0.460239251,0.484824202
cg26992600,0.724383073,0.907893714,0.92535002,0.668303592,0.894699943,0.934150444,0.639156046,0.721167449
cg27039625,0.448816537,0.636544918,0.661665199,0.652740471,0.201649911,0.082181147,0.083292837,0.386253344
cg27130359,0.1749802,0.120998049,0.088817465,0.073840354,0.166357863,0.024434891,0.051955131,0.375828944
cg27134767,0.339098925,0.303606833,0.3669167,0.29357628,0.153195399,0.337788698,0.051767219,0.174256772
cg27177158,0.20658619,0.767102314,0.87792087,0.854584785,0.533054613,0.415450962,0.54420251,0.887777474
cg27200630,0.413827284,0.44148295,0.510931874,0.396372892,0.057997488,0.046994236,0.02752439,0.130716147
cg27203184,0.359478203,0.254557565,0.70198296,0.526989347,0.180543619,0.269711327,0.590734179,0.661476041
cg27216076,0.600772,0.760291248,0.91299963,0.928703554,0.966365006,0.954513184,0.96025177,0.720554362
cg27237671,0.627945059,0.545741355,0.601488204,0.461831879,0.488244622,0.726832237,0.574846195,0.923661506
cg27300647,0.273512788,0.209331916,0.108131278,0.092227173,0.322680815,0.058526629,0.50249219,0.342655837
cg27333706,0.717174888,0.726433598,0.902569633,0.890703502,0.053243589,0.158217507,0.047232338,0.092992478
cg27333886,0.318335107,0.684480334,0.535886212,0.596013363,0.664062146,0.723681953,0.431204625,0.060771465
cg27345989,0.414344092,0.345984363,0.122263151,0.291714781,0.347649482,0.403002415,0.306537578,0.11633401
cg27361914,0.256099743,0.81722157,0.899122264,0.897698866,0.213910921,0.641935529,0.131075007,0.847185975
cg27366882,0.345022144,0.461593296,0.277538845,0.18427426,0.182214791,0.080402212,0.060217057,0.166836763
cg27370104,0.505853007,0.597607685,0.830695734,0.770639855,0.614363469,0.711830061,0.129021853,0.791605049
cg27375286,0.793482619,0.928895074,0.880781795,0.936515392,0.902213564,0.70632716,0.918883321,0.881176747
cg27396056,0.533302622,0.561734126,0.536796052,0.517736426,0.534550113,0.606937161,0.473879604,0.509898805
cg27398720,0.743193402,0.543843915,0.851587829,0.838740859,0.792235398,0.846061477,0.867759741,0.816721122
cg27416898,0.589593217,0.860325497,0.936547733,0.796796394,0.137177868,0.052241099,0.059680654,0.163157819
cg27427491,0.442720778,0.735625053,0.628997573,0.259476965,0.131965715,0.045114105,0.040956807,0.399595147
cg27454412,0.106313961,0.076316653,0.05446722,0.096562724,0.165779758,0.277447384,0.025444398,0.05644774
cg27480580,0.425149488,0.36904365,0.113080438,0.110380302,0.454555799,0.211191743,0.067498289,0.086989494
cg27485402,0.162325615,0.043012081,0.090642613,0.308446852,0.520765088,0.453820873,0.541957031,0.282434745
cg27493010,0.502417019,0.915187884,0.892498226,0.872708058,0.902992089,0.905753337,0.944790135,0.844324628
cg27496296,0.315830429,0.860506694,0.129068784,0.433869378,0.910504544,0.905462109,0.565533915,0.795929423
cg27571374,0.571691248,0.930580316,0.915164746,0.932174603,0.634568053,0.514048226,0.495424458,0.387892708
cg27620317,0.567392594,0.895768632,0.917961814,0.928318647,0.807757966,0.881316197,0.899137428,0.799493999
